RUN	test.scala.basic.PerformanceSimulation	performancesimulation	1595958974385	 	3.3.1
REQUEST	773		GET /io	1595959014476	1595959026441	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	749		GET /io	1595959014476	1595959026441	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	523		GET /io	1595959026440	1595959026442	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	29		GET /io	1595959024482	1595959026442	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	603		GET /io	1595959026441	1595959026442	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	523	END	1595958977625	1595959026442
USER	PerformanceSimulation	603	END	1595958977647	1595959026442
REQUEST	565		GET /io	1595959024482	1595959026443	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	877		GET /io	1595959024481	1595959026443	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	781		GET /io	1595959026441	1595959026444	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	773		GET /io	1595959026441	1595959026444	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	749		GET /io	1595959026441	1595959026444	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	29		GET /io	1595959026442	1595959026445	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	565		GET /io	1595959026443	1595959026446	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	877		GET /io	1595959026443	1595959026447	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	781		GET /io	1595959026444	1595959026447	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	773		GET /io	1595959026444	1595959026448	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	749		GET /io	1595959026445	1595959026448	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	161		GET /io	1595959024387	1595959026449	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	112		GET /io	1595959024387	1595959026450	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	29		GET /io	1595959026445	1595959026450	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	496		GET /io	1595959024386	1595959026450	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	565		GET /io	1595959026446	1595959026450	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	489		GET /io	1595959024386	1595959026450	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	432		GET /io	1595959024388	1595959026451	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	112		GET /io	1595959026450	1595959026451	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	529		GET /io	1595959024388	1595959026451	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	496		GET /io	1595959026450	1595959026452	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	877		GET /io	1595959026447	1595959026452	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	221		GET /io	1595959024388	1595959026452	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	161		GET /io	1595959026449	1595959026452	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	173		GET /io	1595959024388	1595959026452	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	489		GET /io	1595959026451	1595959026452	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	432		GET /io	1595959026451	1595959026453	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	529		GET /io	1595959026451	1595959026453	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	69		GET /io	1595959024388	1595959026453	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	112		GET /io	1595959026451	1595959026453	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	161		GET /io	1595959026452	1595959026453	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	496		GET /io	1595959026452	1595959026453	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	489		GET /io	1595959026452	1595959026454	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	432		GET /io	1595959026453	1595959026454	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	112		GET /io	1595959026453	1595959026455	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	496		GET /io	1595959026453	1595959026455	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	781		GET /io	1595959026448	1595959026455	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	773		GET /io	1595959026448	1595959026455	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	749		GET /io	1595959026449	1595959026455	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	29		GET /io	1595959026450	1595959026457	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	565		GET /io	1595959026451	1595959026457	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	877		GET /io	1595959026452	1595959026458	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	221		GET /io	1595959026452	1595959026458	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	173		GET /io	1595959026452	1595959026458	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	69		GET /io	1595959026453	1595959026459	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	781		GET /io	1595959026455	1595959026459	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	529		GET /io	1595959026453	1595959026459	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	773		GET /io	1595959026455	1595959026459	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	161		GET /io	1595959026453	1595959026459	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	749		GET /io	1595959026455	1595959026459	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	489		GET /io	1595959026454	1595959026460	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	433		GET /io	1595959016455	1595959026460	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	29		GET /io	1595959026457	1595959026460	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	565		GET /io	1595959026457	1595959026461	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	529		GET /io	1595959026459	1595959026461	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	161		GET /io	1595959026459	1595959026461	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	877		GET /io	1595959026458	1595959026462	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	221		GET /io	1595959026458	1595959026462	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
USER	PerformanceSimulation	221	END	1595958977556	1595959026462
REQUEST	173		GET /io	1595959026458	1595959026462	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	69		GET /io	1595959026459	1595959026462	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	628		GET /io	1595959006454	1595959026462	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	781		GET /io	1595959026459	1595959026463	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	773		GET /io	1595959026459	1595959026463	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
USER	PerformanceSimulation	173	END	1595958977545	1595959026462
USER	PerformanceSimulation	69	END	1595958977521	1595959026462
REQUEST	620		GET /io	1595959006454	1595959026464	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	540		GET /io	1595959006454	1595959026464	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	660		GET /io	1595959006455	1595959026464	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	652		GET /io	1595959006455	1595959026464	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	396		GET /io	1595959006456	1595959026465	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	388		GET /io	1595959006456	1595959026465	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	212		GET /io	1595959006457	1595959026465	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	399		GET /io	1595959006467	1595959026474	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	950		GET /io	1595959006467	1595959026474	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	942		GET /io	1595959006467	1595959026474	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	375		GET /io	1595959006467	1595959026474	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	596		GET /io	1595959006473	1595959026489	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	836		GET /io	1595959006474	1595959026489	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	444		GET /io	1595959006474	1595959026490	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	332		GET /io	1595959006475	1595959026490	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	308		GET /io	1595959006475	1595959026490	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	636		GET /io	1595959006475	1595959026490	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	668		GET /io	1595959006475	1595959026491	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	862		GET /io	1595959006516	1595959026525	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	910		GET /io	1595959006517	1595959026526	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	990		GET /io	1595959006517	1595959026526	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	222		GET /io	1595959006517	1595959026526	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	499		GET /io	1595959006525	1595959026529	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	960		GET /io	1595959006520	1595959026530	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	900		GET /io	1595959006532	1595959026534	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	247		GET /io	1595959006532	1595959026534	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	545		GET /io	1595959006526	1595959026534	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	597		GET /io	1595959006526	1595959026534	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	609		GET /io	1595959006526	1595959026534	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	447		GET /io	1595959006532	1595959026534	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	585		GET /io	1595959006526	1595959026535	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	589		GET /io	1595959006526	1595959026535	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	893		GET /io	1595959006526	1595959026535	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	439		GET /io	1595959006532	1595959026535	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	821		GET /io	1595959006526	1595959026535	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	997		GET /io	1595959006527	1595959026535	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	965		GET /io	1595959006527	1595959026535	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	825		GET /io	1595959006526	1595959026535	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	985		GET /io	1595959006526	1595959026536	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	809		GET /io	1595959006527	1595959026536	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	913		GET /io	1595959006527	1595959026536	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	657		GET /io	1595959006527	1595959026536	KO	i.n.c.ConnectTimeoutException: connection timed out: localhost/127.0.0.1:8080
REQUEST	981		GET /io	1595959018052	1595959028357	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	925		GET /io	1595959018052	1595959028358	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	981		GET /io	1595959028358	1595959028359	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	925		GET /io	1595959028358	1595959028360	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	981		GET /io	1595959028360	1595959028361	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	925		GET /io	1595959028360	1595959028361	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	981		GET /io	1595959028361	1595959028362	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	925		GET /io	1595959028361	1595959028362	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	795		GET /io	1595959018052	1595959028363	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	981		GET /io	1595959028362	1595959028363	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	925		GET /io	1595959028362	1595959028363	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/0:0:0:0:0:0:0:1:8080
REQUEST	755		GET /io	1595959018051	1595959028364	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	747		GET /io	1595959018051	1595959028365	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	981		GET /io	1595959028363	1595959028365	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	731		GET /io	1595959018051	1595959028365	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
REQUEST	925		GET /io	1595959028363	1595959028365	KO	i.n.c.AbstractChannel$AnnotatedConnectException: Connection refused: localhost/127.0.0.1:8080
